segment_id,timestamp,current_speed,free_flow_speed,travel_time,confidence,congestion_level,highway_type,length_km
4742766612_36240960,2025-09-10T04:15:00,33.7,40,9566,0.84,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T04:15:00,37.4,40,14,0.87,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T04:15:00,55.7,60,1126,0.9,0.03,primary,17.425
5109668001_95636900,2025-09-10T04:15:00,51.0,60,15,0.82,0.03,primary,0.208
5246332227_2339926125,2025-09-10T04:15:00,38.9,50,13,0.81,0.03,secondary,0.146
5246332238_35723960,2025-09-10T04:15:00,55.0,50,3969,0.91,0.03,secondary,60.637
5588108884_31674715,2025-09-10T04:15:00,37.8,50,17,0.78,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T04:15:00,55.2,60,9,0.88,0.03,primary,0.142
5622523770_5196725569,2025-09-10T04:15:00,55.6,60,24,0.84,0.03,primary,0.369
5902583245_95636900,2025-09-10T04:15:00,43.1,50,920,0.87,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T04:15:00,53.2,60,14,0.74,0.03,primary,0.211
6959043879_36240972,2025-09-10T04:15:00,51.5,60,9,0.81,0.03,primary,0.131
31674707_31700906,2025-09-10T04:30:00,53.6,60,41,0.95,0.03,primary,0.605
31674708_5902583245,2025-09-10T04:30:00,46.4,60,702,0.83,0.03,primary,9.062
31674711_36240967,2025-09-10T04:30:00,48.9,60,18,0.87,0.03,primary,0.25
31674712_168577454,2025-09-10T04:30:00,54.9,60,625,0.88,0.03,primary,9.537
31674712_5588108884,2025-09-10T04:30:00,52.6,50,14,0.79,0.03,secondary,0.208
31700878_5109668001,2025-09-10T04:30:00,55.2,60,40,0.8,0.03,primary,0.606
31700906_1472131511,2025-09-10T04:30:00,55.6,60,8,0.8,0.03,primary,0.123
35723955_1235946207,2025-09-10T04:30:00,41.8,50,18,0.84,0.03,secondary,0.208
35723960_35723963,2025-09-10T04:30:00,47.9,50,19,0.9,0.03,secondary,0.25
35723963_35723964,2025-09-10T04:30:00,38.2,50,13,0.85,0.03,secondary,0.142
35723964_1598718049,2025-09-10T04:30:00,40.6,50,19,0.79,0.03,secondary,0.208
36240960_4742766612,2025-09-10T04:30:00,34.0,40,9506,0.83,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T04:30:00,43.1,40,7899,0.87,0.03,tertiary,94.629
36240962_95636908,2025-09-10T04:30:00,29.9,40,23,0.82,0.03,tertiary,0.19
36240966_31674711,2025-09-10T04:30:00,58.1,60,5135,0.95,0.03,primary,82.851
36240967_95636908,2025-09-10T04:30:00,29.2,40,1123,0.76,0.03,tertiary,9.105
36240967_31674708,2025-09-10T04:30:00,62.6,60,13,0.87,0.03,primary,0.232
36240972_4019886799,2025-09-10T04:30:00,48.1,60,828,0.88,0.03,primary,11.067
95636900_35723955,2025-09-10T04:30:00,32.1,50,8306,0.85,0.03,secondary,74.165
95636900_2339926113,2025-09-10T04:30:00,54.4,60,598,0.9,0.03,primary,9.04
95636908_36240967,2025-09-10T04:30:00,26.5,40,1237,0.85,0.03,tertiary,9.105
95636908_36240962,2025-09-10T04:30:00,26.8,40,25,0.86,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T04:30:00,48.0,60,19,0.83,0.03,primary,0.249
95636982_168581819,2025-09-10T04:30:00,47.5,60,11,0.88,0.03,primary,0.151
95637019_31674712,2025-09-10T04:30:00,57.2,60,637,0.84,0.03,primary,10.122
168574117_5622523770,2025-09-10T04:30:00,52.9,60,727,0.78,0.03,primary,10.677
168577454_168581819,2025-09-10T04:30:00,51.1,60,713,0.85,0.03,primary,10.122
168577454_36240966,2025-09-10T04:30:00,66.0,60,8,0.79,0.03,primary,0.151
168581819_95637019,2025-09-10T04:30:00,60.4,60,565,0.9,0.03,primary,9.481
168581819_1598717904,2025-09-10T04:30:00,54.2,60,44,0.94,0.03,primary,0.665
168585503_1289576526,2025-09-10T04:30:00,38.5,50,16,0.87,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T04:30:00,34.5,40,6908,0.91,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T04:30:00,38.5,40,21,0.82,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T04:30:00,37.9,50,23,0.84,0.03,secondary,0.243
1235946208_36240962,2025-09-10T04:30:00,31.9,40,10670,0.85,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T04:30:00,39.0,40,21,0.83,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T04:30:00,43.5,50,17,0.85,0.03,secondary,0.209
1472121865_31700878,2025-09-10T04:30:00,57.2,60,9,0.74,0.03,primary,0.138
1472131511_3684154039,2025-09-10T04:30:00,49.5,60,16,0.86,0.03,primary,0.225
1472142462_1472121865,2025-09-10T04:30:00,59.0,60,32,0.83,0.03,primary,0.531
1480437223_5246332227,2025-09-10T04:30:00,35.5,50,5047,0.88,0.03,secondary,49.712
1598717904_168574117,2025-09-10T04:30:00,49.4,60,35,0.79,0.03,primary,0.483
1598717989_4742766612,2025-09-10T04:30:00,32.5,40,17,0.84,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T04:30:00,32.6,40,7314,0.74,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T04:30:00,47.6,50,4537,0.91,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T04:30:00,56.1,60,7,0.79,0.03,primary,0.106
2339926111_2339926113,2025-09-10T04:30:00,42.8,50,6252,0.85,0.03,secondary,74.278
2339926113_31674708,2025-09-10T04:30:00,46.3,50,852,0.88,0.03,secondary,10.95
2339926113_95636908,2025-09-10T04:30:00,48.8,60,17,0.85,0.03,primary,0.232
2339926116_2339926111,2025-09-10T04:30:00,45.6,50,17,0.92,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T04:30:00,46.7,50,23,0.89,0.03,secondary,0.302
2339926122_35723968,2025-09-10T04:30:00,44.0,50,11,0.92,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T04:30:00,45.4,50,11,0.81,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T04:30:00,49.8,50,15,0.88,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T04:30:00,41.7,50,22,0.83,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T04:30:00,46.1,60,38,0.87,0.03,primary,0.482
4707949582_95637019,2025-09-10T04:30:00,45.7,60,52,0.87,0.03,primary,0.665
4708819230_95636982,2025-09-10T04:30:00,61.7,60,4879,0.9,0.03,primary,83.579
4742766612_36240960,2025-09-10T04:30:00,30.1,40,10736,0.9,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T04:30:00,31.1,40,17,0.87,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T04:30:00,62.2,60,1008,0.84,0.03,primary,17.425
5109668001_95636900,2025-09-10T04:30:00,48.2,60,15,0.82,0.03,primary,0.208
5246332227_2339926125,2025-09-10T04:30:00,33.1,50,16,0.81,0.03,secondary,0.146
5246332238_35723960,2025-09-10T04:30:00,42.0,50,5193,0.78,0.03,secondary,60.637
5588108884_31674715,2025-09-10T04:30:00,43.7,50,14,0.9,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T04:30:00,40.7,60,13,0.93,0.03,primary,0.142
5622523770_5196725569,2025-09-10T04:30:00,55.4,60,24,0.9,0.03,primary,0.369
5902583245_95636900,2025-09-10T04:30:00,40.8,50,973,0.89,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T04:30:00,46.9,60,16,0.89,0.03,primary,0.211
6959043879_36240972,2025-09-10T04:30:00,53.6,60,9,0.88,0.03,primary,0.131
31674707_31700906,2025-09-10T04:45:00,46.5,60,47,0.81,0.03,primary,0.605
31674708_5902583245,2025-09-10T04:45:00,55.9,60,584,0.8,0.03,primary,9.062
31674711_36240967,2025-09-10T04:45:00,55.1,60,16,0.78,0.03,primary,0.25
31674712_168577454,2025-09-10T04:45:00,57.2,60,600,0.79,0.03,primary,9.537
31674712_5588108884,2025-09-10T04:45:00,46.1,50,16,0.88,0.03,secondary,0.208
31700878_5109668001,2025-09-10T04:45:00,49.0,60,45,0.88,0.03,primary,0.606
31700906_1472131511,2025-09-10T04:45:00,54.1,60,8,0.82,0.03,primary,0.123
35723955_1235946207,2025-09-10T04:45:00,39.2,50,19,0.75,0.03,secondary,0.208
35723960_35723963,2025-09-10T04:45:00,45.2,50,20,0.77,0.03,secondary,0.25
35723963_35723964,2025-09-10T04:45:00,44.1,50,12,0.84,0.03,secondary,0.142
35723964_1598718049,2025-09-10T04:45:00,46.6,50,16,0.83,0.03,secondary,0.208
36240960_4742766612,2025-09-10T04:45:00,33.6,40,9616,0.89,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T04:45:00,35.9,40,9498,0.87,0.03,tertiary,94.629
36240962_95636908,2025-09-10T04:45:00,36.3,40,19,0.77,0.03,tertiary,0.19
36240966_31674711,2025-09-10T04:45:00,56.7,60,5261,0.88,0.03,primary,82.851
36240967_95636908,2025-09-10T04:45:00,31.2,40,1051,0.84,0.03,tertiary,9.105
36240967_31674708,2025-09-10T04:45:00,52.5,60,16,0.84,0.03,primary,0.232
36240972_4019886799,2025-09-10T04:45:00,54.5,60,732,0.92,0.03,primary,11.067
95636900_35723955,2025-09-10T04:45:00,48.4,50,5520,0.78,0.03,secondary,74.165
95636900_2339926113,2025-09-10T04:45:00,56.0,60,581,0.92,0.03,primary,9.04
95636908_36240967,2025-09-10T04:45:00,36.0,40,909,0.9,0.03,tertiary,9.105
95636908_36240962,2025-09-10T04:45:00,41.7,40,16,0.9,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T04:45:00,54.0,60,17,0.9,0.03,primary,0.249
95636982_168581819,2025-09-10T04:45:00,53.5,60,10,0.85,0.03,primary,0.151
95637019_31674712,2025-09-10T04:45:00,50.9,60,717,0.93,0.03,primary,10.122
168574117_5622523770,2025-09-10T04:45:00,41.1,60,934,0.93,0.03,primary,10.677
168577454_168581819,2025-09-10T04:45:00,55.3,60,658,0.78,0.03,primary,10.122
168577454_36240966,2025-09-10T04:45:00,54.6,60,10,0.74,0.03,primary,0.151
168581819_95637019,2025-09-10T04:45:00,56.0,60,610,0.89,0.03,primary,9.481
168581819_1598717904,2025-09-10T04:45:00,49.6,60,48,0.86,0.03,primary,0.665
168585503_1289576526,2025-09-10T04:45:00,44.4,50,13,0.82,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T04:45:00,31.0,40,7685,0.92,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T04:45:00,41.5,40,20,0.85,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T04:45:00,48.1,50,18,0.92,0.03,secondary,0.243
1235946208_36240962,2025-09-10T04:45:00,32.1,40,10604,0.83,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T04:45:00,39.0,40,21,0.93,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T04:45:00,46.1,50,16,0.81,0.03,secondary,0.209
1472121865_31700878,2025-09-10T04:45:00,53.7,60,9,0.82,0.03,primary,0.138
1472131511_3684154039,2025-09-10T04:45:00,50.9,60,16,0.87,0.03,primary,0.225
1472142462_1472121865,2025-09-10T04:45:00,60.9,60,31,0.89,0.03,primary,0.531
1480437223_5246332227,2025-09-10T04:45:00,45.5,50,3937,0.87,0.03,secondary,49.712
1598717904_168574117,2025-09-10T04:45:00,52.9,60,33,0.88,0.03,primary,0.483
1598717989_4742766612,2025-09-10T04:45:00,25.9,40,21,0.84,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T04:45:00,30.2,40,7894,0.79,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T04:45:00,38.5,50,5600,0.84,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T04:45:00,62.0,60,6,0.93,0.03,primary,0.106
2339926111_2339926113,2025-09-10T04:45:00,41.6,50,6425,0.84,0.03,secondary,74.278
2339926113_31674708,2025-09-10T04:45:00,43.3,50,910,0.83,0.03,secondary,10.95
2339926113_95636908,2025-09-10T04:45:00,53.7,60,16,0.81,0.03,primary,0.232
2339926116_2339926111,2025-09-10T04:45:00,32.9,50,23,0.88,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T04:45:00,46.4,50,23,0.81,0.03,secondary,0.302
2339926122_35723968,2025-09-10T04:45:00,47.6,50,10,0.82,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T04:45:00,44.8,50,11,0.89,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T04:45:00,43.5,50,17,0.87,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T04:45:00,35.2,50,25,0.84,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T04:45:00,51.6,60,34,0.81,0.03,primary,0.482
4707949582_95637019,2025-09-10T04:45:00,51.8,60,46,0.77,0.03,primary,0.665
4708819230_95636982,2025-09-10T04:45:00,50.1,60,6004,0.84,0.03,primary,83.579
4742766612_36240960,2025-09-10T04:45:00,28.7,40,11228,0.84,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T04:45:00,34.5,40,16,0.87,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T04:45:00,57.3,60,1095,0.82,0.03,primary,17.425
5109668001_95636900,2025-09-10T04:45:00,39.4,60,19,0.8,0.03,primary,0.208
5246332227_2339926125,2025-09-10T04:45:00,35.3,50,15,0.83,0.03,secondary,0.146
5246332238_35723960,2025-09-10T04:45:00,40.3,50,5418,0.79,0.03,secondary,60.637
5588108884_31674715,2025-09-10T04:45:00,41.7,50,15,0.86,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T04:45:00,55.8,60,9,0.82,0.03,primary,0.142
5622523770_5196725569,2025-09-10T04:45:00,50.5,60,26,0.8,0.03,primary,0.369
5902583245_95636900,2025-09-10T04:45:00,43.5,50,911,0.81,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T04:45:00,47.4,60,16,0.76,0.03,primary,0.211
6959043879_36240972,2025-09-10T04:45:00,50.8,60,9,0.87,0.03,primary,0.131
31674707_31700906,2025-09-10T05:00:00,53.7,60,41,0.95,0.03,primary,0.605
31674708_5902583245,2025-09-10T05:00:00,46.4,60,704,0.8,0.03,primary,9.062
31674711_36240967,2025-09-10T05:00:00,52.2,60,17,0.76,0.03,primary,0.25
31674712_168577454,2025-09-10T05:00:00,52.3,60,657,0.81,0.03,primary,9.537
31674712_5588108884,2025-09-10T05:00:00,47.6,50,16,0.82,0.03,secondary,0.208
31700878_5109668001,2025-09-10T05:00:00,44.3,60,49,0.82,0.03,primary,0.606
31700906_1472131511,2025-09-10T05:00:00,61.9,60,7,0.83,0.03,primary,0.123
35723955_1235946207,2025-09-10T05:00:00,51.6,50,15,0.89,0.03,secondary,0.208
35723960_35723963,2025-09-10T05:00:00,38.9,50,23,0.87,0.03,secondary,0.25
35723963_35723964,2025-09-10T05:00:00,45.4,50,11,0.75,0.03,secondary,0.142
35723964_1598718049,2025-09-10T05:00:00,42.4,50,18,0.89,0.03,secondary,0.208
36240960_4742766612,2025-09-10T05:00:00,29.4,40,10994,0.78,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T05:00:00,34.5,40,9868,0.94,0.03,tertiary,94.629
36240962_95636908,2025-09-10T05:00:00,39.0,40,17,0.85,0.03,tertiary,0.19
36240966_31674711,2025-09-10T05:00:00,57.7,60,5168,0.83,0.03,primary,82.851
36240967_95636908,2025-09-10T05:00:00,28.8,40,1138,0.8,0.03,tertiary,9.105
36240967_31674708,2025-09-10T05:00:00,60.9,60,14,0.84,0.03,primary,0.232
36240972_4019886799,2025-09-10T05:00:00,43.7,60,912,0.84,0.03,primary,11.067
95636900_35723955,2025-09-10T05:00:00,52.0,50,5138,0.93,0.03,secondary,74.165
95636900_2339926113,2025-09-10T05:00:00,54.7,60,595,0.84,0.03,primary,9.04
95636908_36240967,2025-09-10T05:00:00,35.7,40,917,0.77,0.03,tertiary,9.105
95636908_36240962,2025-09-10T05:00:00,39.8,40,17,0.79,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T05:00:00,53.8,60,17,0.8,0.03,primary,0.249
95636982_168581819,2025-09-10T05:00:00,49.6,60,11,0.81,0.03,primary,0.151
95637019_31674712,2025-09-10T05:00:00,49.5,60,736,0.82,0.03,primary,10.122
168574117_5622523770,2025-09-10T05:00:00,49.8,60,772,0.89,0.03,primary,10.677
168577454_168581819,2025-09-10T05:00:00,46.9,60,777,0.86,0.03,primary,10.122
168577454_36240966,2025-09-10T05:00:00,59.1,60,9,0.82,0.03,primary,0.151
168581819_95637019,2025-09-10T05:00:00,48.9,60,698,0.84,0.03,primary,9.481
168581819_1598717904,2025-09-10T05:00:00,50.1,60,48,0.86,0.03,primary,0.665
168585503_1289576526,2025-09-10T05:00:00,41.3,50,14,0.87,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T05:00:00,30.9,40,7723,0.88,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T05:00:00,36.1,40,23,0.83,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T05:00:00,40.0,50,22,0.81,0.03,secondary,0.243
1235946208_36240962,2025-09-10T05:00:00,36.6,40,9318,0.91,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T05:00:00,32.5,40,25,0.87,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T05:00:00,34.5,50,22,0.82,0.03,secondary,0.209
1472121865_31700878,2025-09-10T05:00:00,44.7,60,11,0.8,0.03,primary,0.138
1472131511_3684154039,2025-09-10T05:00:00,47.8,60,17,0.82,0.03,primary,0.225
1472142462_1472121865,2025-09-10T05:00:00,54.2,60,35,0.84,0.03,primary,0.531
1480437223_5246332227,2025-09-10T05:00:00,33.9,50,5282,0.74,0.03,secondary,49.712
1598717904_168574117,2025-09-10T05:00:00,49.5,60,35,0.87,0.03,primary,0.483
1598717989_4742766612,2025-09-10T05:00:00,25.2,40,21,0.83,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T05:00:00,32.9,40,7253,0.92,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T05:00:00,42.0,50,5141,0.87,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T05:00:00,53.4,60,7,0.74,0.03,primary,0.106
2339926111_2339926113,2025-09-10T05:00:00,40.0,50,6693,0.86,0.03,secondary,74.278
2339926113_31674708,2025-09-10T05:00:00,45.9,50,859,0.95,0.03,secondary,10.95
2339926113_95636908,2025-09-10T05:00:00,41.7,60,20,0.94,0.03,primary,0.232
2339926116_2339926111,2025-09-10T05:00:00,42.4,50,18,0.86,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T05:00:00,36.9,50,29,0.83,0.03,secondary,0.302
2339926122_35723968,2025-09-10T05:00:00,41.2,50,12,0.87,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T05:00:00,31.5,50,16,0.89,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T05:00:00,41.8,50,18,0.79,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T05:00:00,41.7,50,22,0.91,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T05:00:00,49.9,60,35,0.87,0.03,primary,0.482
4707949582_95637019,2025-09-10T05:00:00,48.9,60,49,0.89,0.03,primary,0.665
4708819230_95636982,2025-09-10T05:00:00,56.3,60,5343,0.94,0.03,primary,83.579
4742766612_36240960,2025-09-10T05:00:00,34.1,40,9466,0.88,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T05:00:00,35.0,40,15,0.91,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T05:00:00,48.9,60,1282,0.89,0.03,primary,17.425
5109668001_95636900,2025-09-10T05:00:00,51.7,60,14,0.85,0.03,primary,0.208
5246332227_2339926125,2025-09-10T05:00:00,44.1,50,12,0.86,0.03,secondary,0.146
5246332238_35723960,2025-09-10T05:00:00,43.1,50,5060,0.86,0.03,secondary,60.637
5588108884_31674715,2025-09-10T05:00:00,43.0,50,15,0.9,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T05:00:00,57.3,60,9,0.83,0.03,primary,0.142
5622523770_5196725569,2025-09-10T05:00:00,48.0,60,28,0.9,0.03,primary,0.369
5902583245_95636900,2025-09-10T05:00:00,47.5,50,835,0.92,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T05:00:00,49.5,60,15,0.84,0.03,primary,0.211
6959043879_36240972,2025-09-10T05:00:00,44.1,60,11,0.83,0.03,primary,0.131
31674707_31700906,2025-09-10T05:15:00,58.0,60,38,0.83,0.03,primary,0.605
31674708_5902583245,2025-09-10T05:15:00,56.1,60,582,0.84,0.03,primary,9.062
31674711_36240967,2025-09-10T05:15:00,54.4,60,17,0.79,0.03,primary,0.25
31674712_168577454,2025-09-10T05:15:00,53.2,60,646,0.7,0.03,primary,9.537
31674712_5588108884,2025-09-10T05:15:00,42.8,50,18,0.77,0.03,secondary,0.208
31700878_5109668001,2025-09-10T05:15:00,59.1,60,37,0.89,0.03,primary,0.606
31700906_1472131511,2025-09-10T05:15:00,55.2,60,8,0.93,0.03,primary,0.123
35723955_1235946207,2025-09-10T05:15:00,33.6,50,22,0.94,0.03,secondary,0.208
35723960_35723963,2025-09-10T05:15:00,47.7,50,19,0.84,0.03,secondary,0.25
35723963_35723964,2025-09-10T05:15:00,48.6,50,11,0.79,0.03,secondary,0.142
35723964_1598718049,2025-09-10T05:15:00,40.1,50,19,0.82,0.03,secondary,0.208
36240960_4742766612,2025-09-10T05:15:00,32.9,40,9819,0.8,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T05:15:00,33.1,40,10290,0.84,0.03,tertiary,94.629
36240962_95636908,2025-09-10T05:15:00,35.9,40,19,0.82,0.03,tertiary,0.19
36240966_31674711,2025-09-10T05:15:00,43.1,60,6919,0.86,0.03,primary,82.851
36240967_95636908,2025-09-10T05:15:00,28.1,40,1168,0.85,0.03,tertiary,9.105
36240967_31674708,2025-09-10T05:15:00,45.5,60,18,0.95,0.03,primary,0.232
36240972_4019886799,2025-09-10T05:15:00,57.5,60,693,0.86,0.03,primary,11.067
95636900_35723955,2025-09-10T05:15:00,49.2,50,5430,0.81,0.03,secondary,74.165
95636900_2339926113,2025-09-10T05:15:00,47.2,60,689,0.86,0.03,primary,9.04
95636908_36240967,2025-09-10T05:15:00,35.6,40,920,0.91,0.03,tertiary,9.105
95636908_36240962,2025-09-10T05:15:00,37.2,40,18,0.86,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T05:15:00,44.0,60,20,0.8,0.03,primary,0.249
95636982_168581819,2025-09-10T05:15:00,52.1,60,10,0.85,0.03,primary,0.151
95637019_31674712,2025-09-10T05:15:00,46.7,60,779,0.95,0.03,primary,10.122
168574117_5622523770,2025-09-10T05:15:00,60.7,60,633,0.88,0.03,primary,10.677
168577454_168581819,2025-09-10T05:15:00,45.1,60,808,0.84,0.03,primary,10.122
168577454_36240966,2025-09-10T05:15:00,47.7,60,11,0.85,0.03,primary,0.151
168581819_95637019,2025-09-10T05:15:00,54.1,60,631,0.79,0.03,primary,9.481
168581819_1598717904,2025-09-10T05:15:00,54.5,60,44,0.84,0.03,primary,0.665
168585503_1289576526,2025-09-10T05:15:00,35.3,50,17,0.81,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T05:15:00,33.3,40,7168,0.94,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T05:15:00,31.1,40,26,0.78,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T05:15:00,45.8,50,19,0.77,0.03,secondary,0.243
1235946208_36240962,2025-09-10T05:15:00,38.5,40,8857,0.83,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T05:15:00,29.2,40,28,0.92,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T05:15:00,32.3,50,23,0.78,0.03,secondary,0.209
1472121865_31700878,2025-09-10T05:15:00,49.6,60,10,0.9,0.03,primary,0.138
1472131511_3684154039,2025-09-10T05:15:00,44.7,60,18,0.71,0.03,primary,0.225
1472142462_1472121865,2025-09-10T05:15:00,50.3,60,38,0.88,0.03,primary,0.531
1480437223_5246332227,2025-09-10T05:15:00,48.9,50,3661,0.83,0.03,secondary,49.712
1598717904_168574117,2025-09-10T05:15:00,50.5,60,34,0.91,0.03,primary,0.483
1598717989_4742766612,2025-09-10T05:15:00,28.2,40,19,0.83,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T05:15:00,35.4,40,6743,0.87,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T05:15:00,41.4,50,5209,0.85,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T05:15:00,39.6,60,10,0.82,0.03,primary,0.106
2339926111_2339926113,2025-09-10T05:15:00,45.6,50,5860,0.8,0.03,secondary,74.278
2339926113_31674708,2025-09-10T05:15:00,43.9,50,898,0.87,0.03,secondary,10.95
2339926113_95636908,2025-09-10T05:15:00,50.9,60,16,0.86,0.03,primary,0.232
2339926116_2339926111,2025-09-10T05:15:00,39.4,50,19,0.84,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T05:15:00,46.3,50,23,0.86,0.03,secondary,0.302
2339926122_35723968,2025-09-10T05:15:00,34.9,50,14,0.86,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T05:15:00,46.8,50,11,0.75,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T05:15:00,48.7,50,15,0.83,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T05:15:00,45.5,50,20,0.91,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T05:15:00,45.5,60,38,0.81,0.03,primary,0.482
4707949582_95637019,2025-09-10T05:15:00,51.2,60,47,0.81,0.03,primary,0.665
4708819230_95636982,2025-09-10T05:15:00,61.8,60,4865,0.81,0.03,primary,83.579
4742766612_36240960,2025-09-10T05:15:00,32.8,40,9846,0.86,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T05:15:00,30.5,40,18,0.83,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T05:15:00,54.4,60,1154,0.83,0.03,primary,17.425
5109668001_95636900,2025-09-10T05:15:00,52.2,60,14,0.82,0.03,primary,0.208
